image_path,boredom,engagement,confusion,frustration,split
Test\510034\5100341014\5100341014.jpg,1,3,0,0,test
Test\510034\5100341015\5100341015.jpg,0,2,0,0,test
Test\510034\5100341016\5100341016.jpg,2,2,2,1,test
Test\510034\5100341017\5100341017.jpg,2,2,0,0,test
Test\510034\5100341019\5100341019.jpg,2,2,0,0,test
Test\510034\5100341020\5100341020.jpg,3,3,0,1,test
Test\510034\5100341021\5100341021.jpg,0,3,0,0,test
Test\510034\5100341022\5100341022.jpg,2,2,0,0,test
Test\510034\5100341023\5100341023.jpg,0,2,0,0,test
Test\510034\5100341024\5100341024.jpg,0,3,0,0,test
Test\510034\5100341025\5100341025.jpg,0,2,0,0,test
Test\510034\5100341026\5100341026.jpg,0,3,0,0,test
Test\510034\5100341027\5100341027.jpg,0,3,0,0,test
Test\510034\5100341028\5100341028.jpg,1,2,0,0,test
Test\510034\5100341030\5100341030.jpg,2,2,0,1,test
Test\510034\5100341031\5100341031.jpg,2,3,0,1,test
Test\510034\5100341032\5100341032.jpg,2,2,0,0,test
Test\510034\5100341033\5100341033.jpg,1,2,1,0,test
Test\510034\5100341034\5100341034.jpg,1,3,0,0,test
Test\510034\5100341035\5100341035.jpg,1,2,1,1,test
Test\510034\5100341037\5100341037.jpg,0,2,0,0,test
Test\510034\5100341038\5100341038.jpg,1,2,0,0,test
Test\510034\5100341039\5100341039.jpg,0,3,0,0,test
Test\510034\5100341042\5100341042.jpg,2,2,0,0,test
Test\510034\5100341043\5100341043.jpg,0,1,0,0,test
Test\510034\5100341046\5100341046.jpg,1,2,0,0,test
Test\510034\5100341048\5100341048.jpg,1,3,0,0,test
Test\510034\5100341050\5100341050.jpg,2,3,0,0,test
Test\510034\5100341052\5100341052.jpg,0,3,0,0,test
Test\510034\5100341054\5100341054.jpg,2,3,0,0,test
Test\510034\5100341055\5100341055.jpg,2,3,0,0,test
Test\510034\5100341056\5100341056.jpg,3,2,1,0,test
Test\510034\5100341057\5100341057.jpg,2,2,0,0,test
Test\510034\5100341058\5100341058.jpg,0,3,0,0,test
Test\510034\5100341061\5100341061.jpg,2,2,0,0,test
Test\510034\5100341062\5100341062.jpg,0,3,0,0,test
Test\510034\5100341065\5100341065.jpg,0,3,0,0,test
Test\510034\5100341067\5100341067.jpg,0,3,0,0,test
Test\510034\5100341068\5100341068.jpg,0,3,0,0,test
Test\510034\5100341070\5100341070.jpg,1,3,0,0,test
Test\510034\5100341071\5100341071.jpg,0,3,0,0,test
Test\510034\5100341072\5100341072.jpg,1,3,1,1,test
Test\510034\5100341074\5100341074.jpg,2,1,0,0,test
Test\510034\5100341075\5100341075.jpg,2,3,0,0,test
Test\510034\5100341076\5100341076.jpg,2,3,0,0,test
Test\510034\5100341077\5100341077.jpg,0,2,0,0,test
Test\510034\5100341078\5100341078.jpg,2,3,0,0,test
Test\510034\5100341079\5100341079.jpg,0,3,0,0,test
Test\510034\5100342002\5100342002.jpg,2,3,1,0,test
Test\510034\5100342003\5100342003.jpg,2,2,0,1,test
Test\510034\5100342007\5100342007.jpg,2,3,0,0,test
Test\510034\5100342008\5100342008.jpg,2,2,0,0,test
Test\510034\5100342009\5100342009.jpg,2,2,0,0,test
Test\510034\5100342012\5100342012.jpg,1,2,0,0,test
Test\510034\5100342016\5100342016.jpg,2,2,1,2,test
Test\510034\5100342017\5100342017.jpg,2,3,0,0,test
Test\510034\5100342018\5100342018.jpg,1,2,1,1,test
Test\510034\5100342020\5100342020.jpg,2,3,0,0,test
Test\510034\5100342022\5100342022.jpg,3,0,2,3,test
Test\510034\5100342023\5100342023.jpg,2,1,0,0,test
Test\510034\5100342024\5100342024.jpg,3,1,1,2,test
Test\510034\5100342025\5100342025.jpg,3,2,1,1,test
Test\510034\5100342028\5100342028.jpg,3,1,1,1,test
Test\510034\5100342030\5100342030.jpg,3,2,0,3,test
Test\510034\5100342031\5100342031.jpg,2,2,0,1,test
Test\510034\5100342034\5100342034.jpg,2,2,3,3,test
Test\510034\5100342036\5100342036.jpg,3,1,2,0,test
Test\510034\5100342042\5100342042.jpg,2,2,0,0,test
Test\510034\5100342043\5100342043.jpg,2,2,0,0,test
Test\510034\5100342045\5100342045.jpg,2,2,0,0,test
Test\510034\5100342048\5100342048.jpg,2,1,0,0,test
Test\510035\5100351001\5100351001.jpg,1,1,0,0,test
Test\510035\5100351002\5100351002.jpg,2,1,0,1,test
Test\510035\5100351004\5100351004.jpg,2,2,0,1,test
Test\510035\5100351005\5100351005.jpg,1,2,1,2,test
Test\510035\5100351007\5100351007.jpg,2,2,0,0,test
Test\510035\5100351009\5100351009.jpg,2,2,0,0,test
Test\510035\5100351010\5100351010.jpg,1,2,0,0,test
Test\510035\5100351012\5100351012.jpg,2,3,0,0,test
Test\510035\5100351013\5100351013.jpg,1,1,1,0,test
Test\510035\5100351015\5100351015.jpg,1,2,0,0,test
Test\510035\5100351016\5100351016.jpg,2,2,0,0,test
Test\510035\5100351019\5100351019.jpg,2,2,1,0,test
Test\510035\5100351020\5100351020.jpg,2,2,0,0,test
Test\510035\5100351021\5100351021.jpg,2,2,0,0,test
Test\510035\5100351022\5100351022.jpg,1,0,0,0,test
Test\510035\5100351023\5100351023.jpg,0,2,0,0,test
Test\510035\5100351024\5100351024.jpg,2,2,1,0,test
Test\510035\5100351025\5100351025.jpg,2,2,0,1,test
Test\510035\5100351026\5100351026.jpg,0,3,0,0,test
Test\510035\5100351032\5100351032.jpg,2,3,1,1,test
Test\510035\5100351034\5100351034.jpg,2,3,0,0,test
Test\510035\5100351035\5100351035.jpg,2,2,1,1,test
Test\510035\5100351036\5100351036.jpg,1,2,0,0,test
Test\510035\5100351038\5100351038.jpg,2,2,0,0,test
Test\510035\5100351039\5100351039.jpg,0,3,0,0,test
Test\510035\5100351040\5100351040.jpg,0,2,0,0,test
Test\510035\5100351042\5100351042.jpg,0,1,0,0,test
Test\510035\5100351043\5100351043.jpg,1,3,0,0,test
Test\510035\5100351044\5100351044.jpg,1,2,2,1,test
Test\510035\5100351045\5100351045.jpg,0,2,0,0,test
Test\510035\5100351046\5100351046.jpg,2,3,2,1,test
Test\510035\5100351049\5100351049.jpg,2,3,0,0,test
Test\510035\5100351051\5100351051.jpg,2,3,0,0,test
Test\510035\5100351054\5100351054.jpg,2,2,2,0,test
Test\510035\5100351058\5100351058.jpg,2,2,2,0,test
Test\510035\5100352001\5100352001.jpg,0,2,0,0,test
Test\510035\5100352002\5100352002.jpg,2,2,1,1,test
Test\510035\5100352003\5100352003.jpg,2,2,0,0,test
Test\510035\5100352004\5100352004.jpg,0,3,0,0,test
Test\510035\5100352005\5100352005.jpg,2,2,0,0,test
Test\510035\5100352006\5100352006.jpg,2,2,0,0,test
Test\510035\5100352007\5100352007.jpg,0,3,0,0,test
Test\510035\5100352008\5100352008.jpg,2,2,0,0,test
Test\510035\5100352009\5100352009.jpg,0,3,0,0,test
Test\510035\5100352011\5100352011.jpg,1,2,1,0,test
Test\510035\5100352012\5100352012.jpg,0,2,0,0,test
Test\510035\5100352013\5100352013.jpg,1,3,1,1,test
Test\510035\5100352014\5100352014.jpg,1,2,0,0,test
Test\510035\5100352015\5100352015.jpg,2,2,2,1,test
Test\510035\5100352016\5100352016.jpg,2,2,0,0,test
Test\510035\5100352017\5100352017.jpg,1,3,1,1,test
Test\510035\5100352018\5100352018.jpg,1,2,0,0,test
Test\510035\5100352020\5100352020.jpg,0,3,0,0,test
Test\510035\5100352021\5100352021.jpg,2,2,0,1,test
Test\510035\5100352022\5100352022.jpg,2,1,0,0,test
Test\510035\5100352026\5100352026.jpg,0,3,0,0,test
Test\510035\5100352027\5100352027.jpg,0,3,0,0,test
Test\510035\5100352028\5100352028.jpg,0,2,0,0,test
Test\510035\5100352030\5100352030.jpg,0,3,1,0,test
Test\510035\5100352031\5100352031.jpg,0,3,0,0,test
Test\510035\5100352032\5100352032.jpg,2,2,0,0,test
Test\510035\5100352033\5100352033.jpg,0,2,0,0,test
Test\510035\5100352034\5100352034.jpg,0,2,0,0,test
Test\510035\5100352035\5100352035.jpg,0,2,0,0,test
Test\510035\5100352037\5100352037.jpg,0,2,0,0,test
Test\510035\5100352038\5100352038.jpg,0,3,0,0,test
Test\510035\5100352039\5100352039.jpg,0,3,0,0,test
Test\510035\5100352041\5100352041.jpg,0,2,0,0,test
Test\510035\5100352042\5100352042.jpg,0,2,0,0,test
Test\510035\5100352043\5100352043.jpg,1,1,0,1,test
Test\510035\5100352044\5100352044.jpg,2,2,0,0,test
Test\510035\5100352045\5100352045.jpg,2,3,2,0,test
Test\510035\5100352046\5100352046.jpg,2,3,0,0,test
Test\510035\5100352049\5100352049.jpg,0,2,0,0,test
Test\510035\5100352050\5100352050.jpg,1,2,1,0,test
Test\510035\5100352051\5100352051.jpg,0,2,0,0,test
Test\510035\5100352052\5100352052.jpg,0,3,0,0,test
Test\510035\5100352054\5100352054.jpg,1,1,0,0,test
Test\510035\5100352055\5100352055.jpg,1,3,1,0,test
Test\510035\5100352056\5100352056.jpg,1,2,0,0,test
Test\510035\5100352057\5100352057.jpg,0,2,0,0,test
Test\510035\5100352060\5100352060.jpg,1,2,1,0,test
Test\510035\5100352061\5100352061.jpg,0,2,0,0,test
Test\510035\5100352063\5100352063.jpg,2,2,0,0,test
Test\510036\5100361009\5100361009.jpg,2,2,0,1,test
Test\510036\5100361056\5100361056.jpg,1,2,0,0,test
Test\510036\5100362028\5100362028.jpg,2,3,1,1,test
Test\510036\5100362029\5100362029.jpg,2,2,0,1,test
Test\510036\5100362030\5100362030.jpg,0,3,1,0,test
Test\510036\5100362052\5100362052.jpg,3,2,1,0,test
Test\510037\5100371022\5100371022.jpg,1,2,2,1,test
Test\510037\5100371023\5100371023.jpg,0,3,0,0,test
Test\510037\5100371024\5100371024.jpg,1,2,0,0,test
Test\510037\5100371026\5100371026.jpg,0,3,0,0,test
Test\510037\5100371027\5100371027.jpg,1,3,0,1,test
Test\510037\5100371042\5100371042.jpg,0,3,1,0,test
Test\510037\5100371055\5100371055.jpg,0,2,1,1,test
Test\510037\5100371056\5100371056.jpg,0,2,3,2,test
Test\510037\5100371067\5100371067.jpg,1,2,0,0,test
Test\510037\5100371079\5100371079.jpg,0,2,0,0,test
Test\510037\5100372001\5100372001.jpg,0,3,0,0,test
Test\510037\5100372002\5100372002.jpg,0,2,0,0,test
Test\510037\5100372003\5100372003.jpg,0,2,0,0,test
Test\510037\5100372005\5100372005.jpg,1,2,0,1,test
Test\510037\5100372006\5100372006.jpg,0,3,0,0,test
Test\510037\5100372007\5100372007.jpg,0,3,0,0,test
Test\510037\5100372009\5100372009.jpg,0,3,0,0,test
Test\510037\5100372011\5100372011.jpg,0,3,0,1,test
Test\510037\5100372015\5100372015.jpg,0,3,0,0,test
Test\510037\5100372016\5100372016.jpg,1,3,0,0,test
Test\510037\5100372017\5100372017.jpg,0,3,0,0,test
Test\510037\5100372018\5100372018.jpg,0,3,2,0,test
Test\510037\5100372019\5100372019.jpg,0,2,0,0,test
Test\510037\5100372020\5100372020.jpg,1,3,0,0,test
Test\510037\5100372021\5100372021.jpg,1,2,0,0,test
Test\510037\5100372022\5100372022.jpg,0,3,0,0,test
Test\510037\5100372023\5100372023.jpg,0,3,0,0,test
Test\510037\5100372026\5100372026.jpg,1,3,0,0,test
Test\510037\5100372027\5100372027.jpg,1,3,0,0,test
Test\510037\5100372028\5100372028.jpg,0,2,1,0,test
Test\510037\5100372069\5100372069.jpg,0,3,0,0,test
Test\510038\5100381002\5100381002.jpg,2,3,1,0,test
Test\510038\5100381003\5100381003.jpg,0,3,0,0,test
Test\510038\5100381004\5100381004.jpg,0,2,0,0,test
Test\510038\5100381005\5100381005.jpg,0,2,0,0,test
Test\510038\5100381006\5100381006.jpg,0,2,0,0,test
Test\510038\5100381007\5100381007.jpg,0,2,0,0,test
Test\510038\5100381008\5100381008.jpg,2,2,0,0,test
Test\510038\5100381009\5100381009.jpg,1,2,1,1,test
Test\510038\5100381010\5100381010.jpg,0,2,0,0,test
Test\510038\5100381011\5100381011.jpg,0,3,0,0,test
Test\510038\5100381012\5100381012.jpg,0,3,0,0,test
Test\510038\5100381015\5100381015.jpg,0,3,0,0,test
Test\510038\5100381016\5100381016.jpg,0,3,0,0,test
Test\510038\5100381017\5100381017.jpg,1,2,0,0,test
Test\510038\5100381018\5100381018.jpg,2,2,0,0,test
Test\510038\5100381019\5100381019.jpg,1,3,0,0,test
Test\510038\5100381020\5100381020.jpg,0,2,0,0,test
Test\510038\5100381021\5100381021.jpg,0,2,0,0,test
Test\510038\5100381022\5100381022.jpg,0,2,0,0,test
Test\510038\5100381023\5100381023.jpg,0,3,0,0,test
Test\510038\5100381024\5100381024.jpg,0,3,0,0,test
Test\510038\5100381026\5100381026.jpg,0,2,0,0,test
Test\510038\5100381027\5100381027.jpg,1,3,1,1,test
Test\510038\5100381028\5100381028.jpg,2,3,0,1,test
Test\510038\5100381029\5100381029.jpg,0,3,1,0,test
Test\510038\5100381031\5100381031.jpg,0,2,0,0,test
Test\510038\5100381032\5100381032.jpg,0,2,0,2,test
Test\510038\5100381034\5100381034.jpg,0,3,0,0,test
Test\510038\5100381035\5100381035.jpg,0,2,0,0,test
Test\510038\5100381037\5100381037.jpg,1,2,0,1,test
Test\510038\5100381038\5100381038.jpg,0,2,0,0,test
Test\510038\5100381039\5100381039.jpg,3,2,2,0,test
Test\510038\5100381040\5100381040.jpg,0,3,0,0,test
Test\510038\5100381041\5100381041.jpg,0,3,0,0,test
Test\510038\5100381042\5100381042.jpg,0,2,0,0,test
Test\510038\5100381043\5100381043.jpg,1,2,0,0,test
Test\510038\5100381044\5100381044.jpg,0,2,0,0,test
Test\510038\5100381045\5100381045.jpg,0,3,0,0,test
Test\510038\5100381046\5100381046.jpg,2,3,1,0,test
Test\510038\5100381047\5100381047.jpg,0,3,0,0,test
Test\510038\5100381048\5100381048.jpg,2,3,0,0,test
Test\510038\5100381049\5100381049.jpg,0,2,0,0,test
Test\510038\5100381050\5100381050.jpg,0,3,0,0,test
Test\510038\5100381051\5100381051.jpg,1,2,0,0,test
Test\510038\5100381052\5100381052.jpg,0,3,0,0,test
Test\510038\5100381053\5100381053.jpg,0,3,0,0,test
Test\510038\5100381054\5100381054.jpg,0,2,0,0,test
Test\510038\5100381055\5100381055.jpg,0,2,0,0,test
Test\510038\5100381056\5100381056.jpg,0,3,1,0,test
Test\510038\5100381058\5100381058.jpg,0,2,0,0,test
Test\510038\5100381059\5100381059.jpg,0,3,0,0,test
Test\510038\5100381060\5100381060.jpg,1,2,0,0,test
Test\510038\5100381061\5100381061.jpg,0,2,0,0,test
Test\510038\5100381063\5100381063.jpg,2,2,1,0,test
Test\510038\5100381065\5100381065.jpg,0,2,1,1,test
Test\510038\5100381066\5100381066.jpg,1,2,0,0,test
Test\510038\5100381067\5100381067.jpg,1,2,1,0,test
Test\510038\5100381069\5100381069.jpg,2,2,1,3,test
Test\510038\5100382001\5100382001.jpg,0,2,0,0,test
Test\510038\5100382003\5100382003.jpg,0,3,0,0,test
Test\510038\5100382007\5100382007.jpg,0,2,0,0,test
Test\510038\5100382008\5100382008.jpg,0,2,0,0,test
Test\510038\5100382010\5100382010.jpg,1,3,1,0,test
Test\510038\5100382011\5100382011.jpg,1,3,0,0,test
Test\510038\5100382012\5100382012.jpg,1,3,0,0,test
Test\510038\5100382013\5100382013.jpg,0,3,0,0,test
Test\510038\5100382014\5100382014.jpg,0,3,1,0,test
Test\510038\5100382015\5100382015.jpg,0,2,0,0,test
Test\510038\5100382016\5100382016.jpg,0,3,0,0,test
Test\510038\5100382018\5100382018.jpg,0,3,0,0,test
Test\510038\5100382019\5100382019.jpg,0,3,0,0,test
Test\510038\5100382020\5100382020.jpg,1,2,0,0,test
Test\510038\5100382021\5100382021.jpg,0,3,0,0,test
Test\510038\5100382022\5100382022.jpg,0,3,0,0,test
Test\510038\5100382023\5100382023.jpg,0,3,0,0,test
Test\510038\5100382025\5100382025.jpg,0,3,0,0,test
Test\510038\5100382026\5100382026.jpg,0,3,0,0,test
Test\510038\5100382027\5100382027.jpg,0,3,0,0,test
Test\510038\5100382028\5100382028.jpg,0,2,0,0,test
Test\510038\5100382029\5100382029.jpg,0,3,0,0,test
Test\510038\5100382030\5100382030.jpg,0,3,0,0,test
Test\510038\5100382031\5100382031.jpg,0,2,0,0,test
Test\510038\5100382032\5100382032.jpg,0,2,0,0,test
Test\510038\5100382033\5100382033.jpg,0,3,1,0,test
Test\510038\5100382034\5100382034.jpg,0,2,0,0,test
Test\510038\5100382035\5100382035.jpg,0,2,0,0,test
Test\510038\5100382036\5100382036.jpg,0,3,0,0,test
Test\510038\5100382037\5100382037.jpg,0,2,0,0,test
Test\510038\5100382038\5100382038.jpg,0,3,0,0,test
Test\510038\5100382039\5100382039.jpg,0,3,0,0,test
Test\510038\5100382040\5100382040.jpg,0,2,0,0,test
Test\510038\5100382042\5100382042.jpg,0,3,0,0,test
Test\510038\5100382045\5100382045.jpg,0,3,0,0,test
Test\510038\5100382046\5100382046.jpg,0,2,2,0,test
Test\510038\5100382048\5100382048.jpg,0,2,0,0,test
Test\510038\5100382050\5100382050.jpg,0,3,0,0,test
Test\510038\5100382051\5100382051.jpg,0,2,0,0,test
Test\510038\5100382052\5100382052.jpg,0,3,0,0,test
Test\510038\5100382053\5100382053.jpg,1,3,0,0,test
Test\510038\5100382054\5100382054.jpg,2,2,1,0,test
Test\510038\5100382055\5100382055.jpg,1,3,0,0,test
Test\510038\5100382056\5100382056.jpg,0,3,0,1,test
Test\510038\5100382057\5100382057.jpg,1,3,0,0,test
Test\510038\5100382058\5100382058.jpg,1,2,0,0,test
Test\510038\5100382059\5100382059.jpg,0,2,0,0,test
Test\510038\5100382060\5100382060.jpg,0,3,0,0,test
Test\510038\5100382061\5100382061.jpg,0,3,0,0,test
Test\510038\5100382062\5100382062.jpg,0,3,0,0,test
Test\510038\5100382063\5100382063.jpg,0,3,0,0,test
Test\510038\5100382064\5100382064.jpg,0,3,0,0,test
Test\510038\5100382065\5100382065.jpg,0,3,0,0,test
Test\510038\5100382066\5100382066.jpg,0,2,0,0,test
Test\510038\5100382067\5100382067.jpg,1,2,0,0,test
Test\510038\5100382068\5100382068.jpg,0,3,0,0,test
Test\510038\5100382069\5100382069.jpg,1,2,0,0,test
Test\510038\5100382070\5100382070.jpg,0,3,0,0,test
Test\510038\5100382071\5100382071.jpg,0,3,0,0,test
Test\510038\5100382072\5100382072.jpg,0,3,0,0,test
Test\510038\5100382073\5100382073.jpg,0,2,0,0,test
Test\510038\5100382075\5100382075.jpg,0,2,0,0,test
Test\510038\5100382076\5100382076.jpg,0,2,0,0,test
Test\510038\5100382077\5100382077.jpg,0,2,0,0,test
Test\510038\5100382078\5100382078.jpg,0,2,0,0,test
Test\510038\5100382079\5100382079.jpg,0,2,0,0,test
Test\510040\5100401001\5100401001.jpg,2,2,1,1,test
Test\510040\5100401003\5100401003.jpg,2,2,0,0,test
Test\510040\5100401005\5100401005.jpg,2,2,1,1,test
Test\510040\5100401006\5100401006.jpg,2,2,0,1,test
Test\510040\5100401007\5100401007.jpg,0,3,0,0,test
Test\510040\5100401008\5100401008.jpg,0,3,0,0,test
Test\510040\5100401010\5100401010.jpg,2,2,0,0,test
Test\510040\5100401011\5100401011.jpg,2,2,0,0,test
Test\510040\5100401012\5100401012.jpg,0,2,0,0,test
Test\510040\5100401014\5100401014.jpg,0,3,0,0,test
Test\510040\5100401015\5100401015.jpg,0,2,0,0,test
Test\510040\5100401016\5100401016.jpg,0,2,1,0,test
Test\510040\5100401018\5100401018.jpg,0,2,0,0,test
Test\510040\5100401021\5100401021.jpg,0,3,0,0,test
Test\510040\5100401022\5100401022.jpg,2,3,0,0,test
Test\510040\5100401023\5100401023.jpg,2,1,1,1,test
Test\510040\5100401025\5100401025.jpg,0,3,0,0,test
Test\510040\5100401026\5100401026.jpg,1,3,0,0,test
Test\510040\5100401028\5100401028.jpg,1,2,1,1,test
Test\510040\5100401029\5100401029.jpg,3,2,0,0,test
Test\510040\5100401030\5100401030.jpg,0,3,0,0,test
Test\510040\5100401031\5100401031.jpg,1,2,1,0,test
Test\510040\5100401032\5100401032.jpg,1,2,0,0,test
Test\510040\5100401033\5100401033.jpg,2,2,0,0,test
Test\510040\5100401034\5100401034.jpg,2,1,0,0,test
Test\510040\5100401035\5100401035.jpg,2,2,0,0,test
Test\510040\5100401036\5100401036.jpg,1,2,0,0,test
Test\510040\5100401038\5100401038.jpg,1,3,0,0,test
Test\510040\5100401039\5100401039.jpg,2,2,1,1,test
Test\510040\5100401040\5100401040.jpg,1,2,0,0,test
Test\510040\5100401042\5100401042.jpg,1,2,0,0,test
Test\510040\5100401043\5100401043.jpg,1,1,1,1,test
Test\510040\5100401044\5100401044.jpg,0,3,0,0,test
Test\510040\5100401045\5100401045.jpg,0,3,0,0,test
Test\510040\5100401046\5100401046.jpg,0,2,0,0,test
Test\510040\5100401047\5100401047.jpg,2,2,0,0,test
Test\510040\5100401048\5100401048.jpg,0,2,0,0,test
Test\510040\5100401049\5100401049.jpg,1,2,0,0,test
Test\510040\5100401050\5100401050.jpg,0,2,1,0,test
Test\510040\5100401051\5100401051.jpg,2,2,0,0,test
Test\510040\5100401053\5100401053.jpg,1,3,0,1,test
Test\510040\5100401054\5100401054.jpg,0,2,0,0,test
Test\510040\5100401055\5100401055.jpg,0,2,0,0,test
Test\510040\5100401056\5100401056.jpg,0,3,0,0,test
Test\510040\5100401057\5100401057.jpg,1,3,0,0,test
Test\510040\5100401059\5100401059.jpg,1,2,0,0,test
Test\510040\5100401060\5100401060.jpg,2,2,0,0,test
Test\510040\5100401061\5100401061.jpg,1,2,0,0,test
Test\510040\5100401062\5100401062.jpg,0,3,0,0,test
Test\510040\5100401063\5100401063.jpg,1,2,1,1,test
Test\510040\5100401064\5100401064.jpg,2,2,1,1,test
Test\510040\5100401065\5100401065.jpg,2,1,0,0,test
Test\510040\5100401066\5100401066.jpg,0,3,0,0,test
Test\510040\5100401067\5100401067.jpg,0,2,1,0,test
Test\510040\5100401069\5100401069.jpg,3,3,0,0,test
Test\510040\5100401070\5100401070.jpg,2,2,0,0,test
Test\510040\5100401071\5100401071.jpg,0,2,0,0,test
Test\510040\5100401072\5100401072.jpg,0,3,1,0,test
Test\510040\5100401073\5100401073.jpg,1,2,1,1,test
Test\510040\5100401074\5100401074.jpg,1,3,0,0,test
Test\510040\5100401075\5100401075.jpg,1,2,2,0,test
Test\510040\5100401076\5100401076.jpg,0,2,0,0,test
Test\510040\5100401077\5100401077.jpg,2,2,0,0,test
Test\510040\5100401078\5100401078.jpg,1,2,0,0,test
Test\510040\5100402001\5100402001.jpg,1,1,0,0,test
Test\510040\5100402002\5100402002.jpg,1,2,1,0,test
Test\510040\5100402004\5100402004.jpg,0,3,0,0,test
Test\510040\5100402005\5100402005.jpg,1,3,0,0,test
Test\510040\5100402007\5100402007.jpg,0,2,0,0,test
Test\510040\5100402008\5100402008.jpg,2,3,1,0,test
Test\510040\5100402009\5100402009.jpg,0,2,0,0,test
Test\510040\5100402011\5100402011.jpg,2,2,1,1,test
Test\510040\5100402012\5100402012.jpg,1,2,1,1,test
Test\510040\5100402015\5100402015.jpg,1,2,0,0,test
Test\510040\5100402016\5100402016.jpg,0,2,0,0,test
Test\510040\5100402017\5100402017.jpg,0,2,1,0,test
Test\510040\5100402019\5100402019.jpg,0,3,3,0,test
Test\510040\5100402020\5100402020.jpg,2,2,1,0,test
Test\510040\5100402023\5100402023.jpg,0,3,1,1,test
Test\510040\5100402024\5100402024.jpg,2,3,0,0,test
Test\510040\5100402028\5100402028.jpg,0,2,0,0,test
Test\510040\5100402029\5100402029.jpg,2,2,2,0,test
Test\510040\5100402031\5100402031.jpg,2,2,0,0,test
Test\510040\5100402032\5100402032.jpg,0,3,0,0,test
Test\510040\5100402033\5100402033.jpg,2,2,0,0,test
Test\510040\5100402034\5100402034.jpg,0,2,0,0,test
Test\510040\5100402035\5100402035.jpg,2,3,1,1,test
Test\510040\5100402036\5100402036.jpg,1,2,2,1,test
Test\510040\5100402037\5100402037.jpg,2,2,1,1,test
Test\510040\5100402038\5100402038.jpg,0,3,0,0,test
Test\510040\5100402039\5100402039.jpg,1,2,0,0,test
Test\510040\5100402040\5100402040.jpg,2,3,0,0,test
Test\510040\5100402046\5100402046.jpg,2,2,0,0,test
Test\510040\5100402047\5100402047.jpg,1,2,0,0,test
Test\510040\5100402048\5100402048.jpg,2,2,0,0,test
Test\510040\5100402049\5100402049.jpg,0,3,0,0,test
Test\510040\5100402050\5100402050.jpg,0,2,0,1,test
Test\510040\5100402051\5100402051.jpg,2,2,0,2,test
Test\510040\5100402052\5100402052.jpg,2,2,2,0,test
